code1,code2,similar
"#include <bits/stdc++.h>
using namespace std;
using Pair = pair<int64_t, int64_t>;
constexpr int64_t kInf = INT64_MAX / 2L;

// std::cout << std::setprecision(20) << 1.1 << endl;

int main() {
  cin.tie(0);
  ios::sync_with_stdio(false);

  int64_t N, X, M;
  cin >> N >> X >> M;
  vector<int64_t> order(M, -1);
  int64_t a = X;
  int64_t index = 0;
  int64_t P = 0, Q = 0;
  vector<int64_t> sequences;
  while (true) {
    if (order[a] >= 0) {
      P = order[a];
      Q = index - P;
      break;
    } else {
      order[a] = index;
      sequences.emplace_back(a);
      a = (a * a) % M;
      index++;
    }
  }
  int64_t cycle_sum = 0;
  for (int64_t i = P; i < P + Q; ++i) {
    cycle_sum += sequences[i];
  }

  int64_t result = 0;
  for (int64_t i = 0; i < min(P, N); ++i) {
    result += sequences[i];
  }

  result += ((N - P) / Q) * cycle_sum;
  int64_t residu = ((N - P) % Q) + P;
  for (int64_t i = P; i < residu; ++i) {
    result += sequences[i];
  }
  cout << result << endl;
  return 0;
}","#ifndef BZ
#pragma GCC optimize ""-O3""
#endif
#include <bits/stdc++.h>
#define FASTIO ios_base::sync_with_stdio(false),cin.tie(0),cout.tie(0);
#define rep(i, l, r) for (ll i = (l); i < (r); ++i)
typedef long long ll;
typedef long double ld;
typedef unsigned int  ull;
#define vi vector<int>
#define vll vector<ll>
#define pii pair<int, int>
#define int ll
#define pll pair<ll, ll> 
#define pdd pair<ld, ld> 
#define pb push_back
#define reset(x,v) memset(x,v,sizeof(x))
#define mod 998244353
using namespace std;

ll power(ll x, ll y){  
	if(x == 1 || y == 0)
		return 1;
    ll res = 1;   
    x = x % mod; 
    if (x == 0) 
		return 0;  
    while (y > 0){  
        if (y & 1)  
	        res = (res * x) % mod;  
        y = y >> 1; 
        x = (x * x) % mod;  
    }  
    return res;  
} 

signed main(){
	FASTIO
	int n, x, m;
	cin >> n >> x >> m;
	unordered_map<int, int> mp, sum;
	int a = 0, b = 0, c = 0;
	int i = 0;
	while(mp.count(x) == 0){
		mp[x] = i;
		b += x;
		sum[i] = b;
		i++;
		x = (x * x) % m;
	}
	a = sum[mp[x]-1];
	b -= a;
	int numCycle = (n - mp[x]) / (i - mp[x]);
	b *= numCycle;
	int rem = (n - mp[x]) % (i - mp[x]);
	c = sum[mp[x] + rem - 1] - sum[mp[x] - 1];
	cout << a + b + c;
    return 0;
}",0
"#include <cstdio>
#include <cstdlib>

typedef struct{
    int p;
    int b;
    int s;
    int d;
}node;

void calcDepth(node* nd,int id, int d){
    if(id<0)return;
    nd[id].d = d;
    calcDepth(nd,nd[id].b,d);
    calcDepth(nd,nd[id].s,d+1);
}

int main(){
    int i,j,n,id,k,tmp,c,forp;
    forp = 0;
    scanf(""%d"",&n);
    node* nd = (node*)malloc(sizeof(node)*n);
    for(i=0;i<n;i++){
        nd[i].p = -1;
        nd[i].b = -1;
        nd[i].s = -1;
        nd[i].b = -1;
    }
    for(i=0;i<n;i++){
        scanf(""%d %d"",&id,&k);
        if(k>0){
            scanf(""%d"",&c);
            nd[id].s = c;
            tmp = c;
            forp += tmp;
            for(j=0;j<k-1;j++){
                scanf(""%d"",&c);
                nd[tmp].p = id;
                nd[tmp].b = c;
                tmp = c;
                forp += tmp;
            }
            nd[tmp].p = id;
        }
    }
    int rootid = (n*(n-1)) / 2 - forp;
    calcDepth(nd,rootid,0);
    for(i=0;i<n;i++){
        printf(""node %d: parent = %d, depth = %d,"",i,nd[i].p,nd[i].d);
        if(nd[i].p<0)printf("" root,"");
        else if(nd[i].s<0)printf("" leaf,"");
        else printf("" internal node,"");
        printf("" ["");
        tmp = nd[i].s;
        if(tmp>=0){
            printf(""%d"",tmp);
            while(nd[tmp].b>=0){
                tmp = nd[tmp].b;
                printf("", %d"",tmp);
            }
        }
        printf(""]\n"");
    }
    return 0;
}","#include <cstdio>
#include <algorithm>
#include <vector>

using namespace std;

using Weight=int;
using DArray=vector<Weight>;
using DMatrix=vector<DArray>;

static const Weight INF=1<<29;

struct Edge {
    size_t src, dst;
    Weight weight;
    Edge() {}
    Edge(size_t src, size_t dst, Weight weight=1):
        src(src), dst(dst), weight(weight)
    {}
};


bool operator<(const Edge &e, const Edge &f) {
    if (e.weight != f.weight) {
        return e.weight > f.weight;
    } else {
        return e.src!=f.src? e.src<f.src : e.dst<f.dst;
    }
}

using Edges=vector<Edge>;
using Vertex=vector<Edge>;
using Graph=vector<Vertex>;

void join(Graph &g, size_t s, size_t d, Weight w=1) {
    // non-directed
    g[s].push_back(Edge(s, d, w));
    g[d].push_back(Edge(d, s, w));
}

void connect(Graph &g, size_t s, size_t d, Weight w=1) {
    // directed
    g[s].push_back(Edge(s, d, w));
}

int main() {
    size_t n;
    scanf(""%zu"", &n);

    Graph g(n);
    vector<size_t> parent(n, -1);
    for (size_t i=0; i<n; ++i) {
        size_t p, m;
        scanf(""%zu %zu"", &p, &m);
        for (size_t j=0; j<m; ++j) {
            size_t c;
            scanf(""%zu"", &c);
            connect(g, p, c);
            parent[c] = p;
        }
    }

    for (size_t i=0; i<n; ++i) {
        printf(""node %zu: "", i);
        if (~parent[i]) {
            printf(""parent = %zu, "", parent[i]);
        } else {
            printf(""parent = -1, "");
        }

        size_t d=0;
        for (size_t j=i; ~parent[j]; j=parent[j])
            ++d;

        printf(""depth = %zu, "", d);
        if (!d) {
            printf(""root, "");
        } else if (g[i].empty()) {
            printf(""leaf, []\n"");
            continue;
        } else {
            printf(""internal node, "");
        }

        printf(""["");
        if (g[i].empty()) {
            printf(""]\n"");
            continue;
        }

        for (size_t j=0; j<g[i].size(); ++j)
            printf(""%zu%s"", g[i][j].dst, j<g[i].size()-1? "", "":""]\n"");
    }

    return 0;
}",0
"#include ""bits/stdc++.h""
using namespace std;
#define rep(i,n) for(int i=0;i<n;i++)
#define REP(i,x,n) for(int i=x;i<n;i++)
#define ALL(v) (v).begin(),(v).end()
typedef long long LL;
typedef pair<int, int> PI;
typedef vector<int> VI;
const LL MOD = 1000000007LL;
VI pos[100001];
LL fact[100001];
LL inv[100001];
LL inv_fact[100001];
LL mod_pow(LL x, LL a) {
	if (a == 0) return 1;
	if (a % 2 == 0) {
		LL ret = mod_pow(x, a / 2);
		return (ret*ret) % MOD;
	}
	else {
		return (x*mod_pow(x, a - 1)) % MOD;
	}
}
LL comb(LL n, LL k) {
	if (n < k) return 0;
	LL ans = (fact[n] * inv_fact[k]) % MOD;
	ans = (ans*inv_fact[n - k]) % MOD;
	return ans;
}
int main() {
	int n;
	cin >> n;
	rep(i, n+1) {
		int a;
		cin >> a;
		pos[a].push_back(i);
	}
	int x;
	REP(i, 1, n + 1) {
		if (pos[i].size() == 2) {
			x = i;
			break;
		}
	}
	REP(i, 1, n + 1) {
		inv[i] = mod_pow(i, MOD - 2);
	}
	fact[0] = 1;
	inv_fact[0] = 1;
	REP(i, 1, n + 1) {
		fact[i] = (fact[i - 1] * i) % MOD;
		inv_fact[i] = (inv_fact[i - 1] * inv[i]) % MOD;
	}
	cout << n << endl;
	REP(i, 2, n + 2) {
		LL ans = (comb(n - 1, i - 2) + comb(n - 1, i)) % MOD;
		ans = (ans + 2*comb(n - 1, i - 1)) % MOD;
		ans = (ans - comb(pos[x][0]+n-pos[x][1], i - 1) + MOD) % MOD;
		cout << ans << endl;
	}
}","#include <bits/stdc++.h>

#define long long long

using namespace std;

const int N = 1e5+5;
const int M = 1e9+7;

long modpow(long a, long b) {
    long ret = 1;
    for( ; b; b >>= 1) {
        if(b & 1) ret = (ret * a) % M;
        a = (a * a) % M;
    }
    return ret;
}

int n, k;
int A[N], pos[N];
long fac[N], inv[N];

long ncr(int a, int b) {
    if(a < b || a < 0 || b < 0) return 0;
    return fac[a] * inv[b] % M * inv[a - b] % M;
}

int main() {
    fac[0] = inv[0] = 1;
    for(int i = 1; i < N; i++) {
        fac[i] = (fac[i-1] * i) % M;
        inv[i] = modpow(fac[i], M-2);
    }

    scanf(""%d"", &n);
    for(int i = 1; i <= n + 1; i++) {
        scanf(""%d"", A + i);
        if(!pos[A[i]]) pos[A[i]] = i;
        else k = pos[A[i]] + n - i;
    }
    for(int i = 1; i <= n + 1; i++) {
        if(i == 1) printf(""%d\n"", n);
        else {
            long now = ncr(n - 1, i); //Not include any dup
            now = (now + ncr(k, i - 1)) % M; //Include one dup but same
            now = (now + ncr(n - 1, i - 2)) % M; //Include both dup
            now = (now + (ncr(n - 1, i - 1) - ncr(k, i - 1) + M) % M) % M; //Include one dup but different
            now = (now + (ncr(n - 1, i - 1) - ncr(k, i - 1) + M) % M) % M; //Include one dup but different
            printf(""%lld\n"", now);
        }
    }

    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;

using ll = long long;
using ull = unsigned long long;
using ld = long double;

#define MOD 1000000007LL

#define rep(i, n) for(ll (i) = 0LL;(i) < (ll)(n);(i)++)
#define rep2(i, s, e) for(ll (i) = (ll)(s);(i) < (ll)(e);(i)++)
#define repi(i, n) for(ll (i) = 0LL;(i) <= (ll)(n);(i)++)
#define repi2(i, s, e) for(ll (i) = (ll)(s);(i) <= (ll)(e);(i)++)
#define per(i, n) for(ll (i) = (ll)(n) - 1LL;(i) >= 0LL;(i)--)
#define per2(i, s, e) for(ll (i) = (ll)(s) - 1LL;(i) >= (ll)(e);(i)--)
#define peri(i, n) for(ll (i) = (ll)(n);(i) >= 0LL;(i)--)
#define peri2(i, s, e) for(ll (i) = (ll)(s);(i) >= (ll)(e);(i)--)
#define iter(i, it) for(auto &(i): (it))

template<typename T, typename U> ostream& operator<<(ostream &s, const pair<T, U> m) {
    cout << ""("" << m.first << "", "" << m.second << "")"";
    return s;
}
template<typename T, typename U> ostream& operator<<(ostream &s, const map<T, U> m) {
    ll c = 0;
    cout << ""{ "";
    iter(i, m) cout << i << (c++ == m.size() - 1 ? "" "" : "", "");
    cout << ""}"";
    return s;
}
template<typename T> ostream& operator<<(ostream &s, const vector<T> &v) {
    cout << ""{ "";
    rep(i, v.size()) cout << v[i] << (i == v.size() - 1 ? "" "" : "", "");
    cout << ""}"";
    return s;
}
template<typename T> ostream& operator<<(ostream &s, const list<T> &v) {
    ll c = 0;
    cout << ""{ "";
    iter(i, v) cout << i << (c++ == v.size() - 1 ? "" "" : "", "");
    cout << ""}"";
    return s;
}

int main(void) {
    ll N;
    string S;
    cin >> N >> S;
    string ans = "" "";
    iter(c, S) {
        if(ans.back() != c) ans.push_back(c);
    }
    cout << ans.size() - 1 << endl;
    return 0;
}","#include <bits/stdc++.h>
using namespace std;

int main() {
  
  int N;
  string S;
  cin >> N >> S;
  
  int ans = 1;
  
  for(int i = 0; i < N-1; i++) {
    if(S.at(i) != S.at(i+1)) ans++;
  }
  
  cout << ans << endl;
  
}",0
"// includes
#include <cstdio>
#include <cstdint>
#include <iostream>
#include <iomanip>
#include <string>
#include <queue>
#include <stack>
#include <vector>
#include <set>
#include <map>
#include <unordered_map>
#include <algorithm>
#include <utility>
#include <functional>
#include <cmath>
#include <climits>
#include <bitset>

// macros
#define ll long long int
#define pb push_back
#define mk make_pair
#define pq priority_queue
#define FOR(i, a, b) for(int i=(a); i<(b);++i)
#define rep(i, n) FOR(i, 0, n)

using namespace std;

//  types
typedef pair<int, int> P;
typedef pair<ll, int> Pl;
typedef pair<ll, ll> Pll;
 
// constants
const int inf = 1e9;
const ll linf = 1LL << 50;
const double EPS = 1e-10;

// solve
bool comp(const Pl &a, const Pl &b){
  return a.first > b.first;
}

int main(int argc, char const* argv[])
{
  int w, h;
  cin >> w >> h;
  vector<Pl> vec;
  rep(i, w){
    ll x;
    cin >> x;
    vec.pb(mk(x, 0));
  }
  rep(i, h){
    ll x;
    cin >> x;
    vec.pb(mk(x, 1));
  }
  sort(vec.begin(), vec.end(), comp);
  ll res = 0;
  int vnum = 0;
  int rnum = 0;
  rep(i, vec.size()){
    if(vec[i].second == 0){
      res += (vnum + 1) * vec[i].first;
      rnum++;
    }else{
      res += (rnum + 1) * vec[i].first;
      vnum++;
    }
  }
  cout << res << endl;
	return 0;
}","#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define INF 1LL<<62
#define inf 1000000007 

vector<ll> a,b;
int main() {
	ll h,w;
	cin>>h>>w;
	for(ll i=0;i<h;i++){
		ll x;
		cin>>x;
		a.push_back(x);
	}
	for(ll i=0;i<w;i++){
		ll y;
		cin>>y;
		b.push_back(y);
	}
	a.push_back(inf);
	b.push_back(inf);
	sort(a.begin(),a.end());
	reverse(a.begin(),a.end());
	sort(b.begin(),b.end());
	reverse(b.begin(),b.end());
	ll ans=0;
	while(a.size()!=1||b.size()!=1){
		if(a[a.size()-1]<=b[b.size()-1]){
			ans+=a[a.size()-1]*(w+1);
			h--;
			a.pop_back();
		}
		else{
			ans+=b[b.size()-1]*(h+1);
			w--;
			b.pop_back();
		}
		//cout << ans<<endl;
	}
	cout <<ans;
	// your code goes here
	return 0;
}",0
"#define _USE_MATH_DEFINES
#include<iostream>
#include<cstdlib>
#include<algorithm>
#include<cmath>
#include<string>
#include<set>
#include<map>
#include<stdbool.h>
#include<math.h>
#include<sstream>
#include<math.h>
#include<vector>
#include<functional>
#include<queue>
#include<utility>
#include<bitset>
typedef long long ll;
#define N (1000000000+7)
#define INF 1e10
#define Length 80000
using namespace std;
typedef pair<ll, ll> P;
int dx[4] = { 1,0,-1,0 };
int dy[4] = { 0,1,0,-1 };

bool used[110];

bool cmp(const pair<int,int> &a,const pair<int,int> &b) {
	return a.first * a.first + a.second * a.second > b.first*b.first + b.second * b.second;
}

void solve(int n) {
	vector<pair<int, int>>p(n), q(n);
	for (int i = 0;i < n;i++) {
		cin >> p[i].first >> p[i].second;
	}
	for (int i = 0;i < n;i++) {
		cin >> q[i].first >> q[i].second;
	}
	int dist = Length, flag = 0;
	int ans = 0;
	sort(p.begin(), p.end());
	for (int i = 0;i < n;i++) {
		dist = Length;
		flag = 0;
		for (int j = 0;j < n;j++) {
			if (!used[j]) {
				int x = q[j].first - p[i].first;
				int y = q[j].second - p[i].second;
				if ((x > 0) && (y > 0) && y < dist) {
					dist = y;
					flag = j;
				}
			}
		}
		if (dist < Length) {
			ans++;
			used[flag] = true;
		}
	}
	cout << ans << endl;
}

char board[110][110];
	
int main(void){
	int a, b, parity = 0;
	cin >> a >> b;
	cout << 100 << "" "" << 100 << endl;
	if (a == 1) {
		while (parity <= 100) {
			parity++;
			for (int i = 1;i <= 100;i++) {
				if (b > 0) {
					if (i & 1) {
						board[parity][i] = '.';
					}
					else {
						board[parity][i] = '#';
						b--;
					}
				}
				else {
					board[parity][i] = '.';
				}
			}
			parity++;
			for (int i = 1;i <= 100;i++)board[parity][i] = '.';
		}
		for (int i = 1;i <= 100;i++) {
			for (int j = 1;j <= 100;j++) {
				cout << board[i][j];
			}
			cout << endl;
		}
		return 0;
	}
	while (a > 1) {
		parity++;
		for (int i = 1;i <= 100;i++) {
			if (a > 1) {
				if (i & 1) {
					board[parity][i] = '.';
					a--;
				}
				else {
					board[parity][i] = '#';
				}
			}
			else {
				board[parity][i] = '#';
			}
		}
		parity++;
		for (int i = 1;i <= 100;i++)board[parity][i] = '#';
	}
	parity++;
	for (int i = 1;i <= 100;i++)board[parity][i] = '.';
	b--;
	if (b == 0) {
		parity++;
		for (int i = parity;i <= 100;i++) {
			for (int j = 1;j <= 100;j++)board[i][j] = '.';
		}
		for (int i = 1;i <= 100;i++) {
			for (int j = 1;j <= 100;j++) {
				cout << board[i][j];
			}
			cout << endl;
		}
		return 0;
	}
	while (parity<=100) {
		parity++;
		for (int i = 1;i <= 100;i++) {
			if (b > 0) {
				if (i & 1) {
					board[parity][i] = '.';
				}
				else {
					board[parity][i] = '#';
					b--;
				}
			}
			else {
				board[parity][i] = '.';
			}
		}
		parity++;
		for (int i = 1;i <= 100;i++)board[parity][i] = '.';
	}
	for (int i = 1;i <= 100;i++) {
		for (int j = 1;j <= 100;j++) {
			cout << board[i][j];
		}
		cout << endl;
	}
	return 0;
}","#include <bits/stdc++.h>
using namespace std;
using ll = long long;
using ull = unsigned long long;
using pii = pair<int, int>;
using pll = pair<ll, ll>;
using pli = pair<ll, int>;
using Graph = vector<vector<bool>>;
const int MOD = 1e9 + 7;

int main() {
    cin.tie(0);
    ios::sync_with_stdio(false);

    int A, B;
    cin >> A >> B;
    A--, B--;

    printf(""%d %d\n"", 100, 100);

    for (int i = 0; i < 50; ++i) {
        for (int j = 0; j < 100; ++j) {
            bool iswhite = (A > 0) & !((i | j) & 1);
            A -= iswhite;
            putchar(iswhite ? '.' : '#');
        }
        putchar('\n');
    }

    for (int i = 0; i < 50; ++i) {
        for (int j = 0; j < 100; ++j) {
            bool isblack = (B > 0) & (i & j & 1);
            B -= isblack;
            putchar(isblack ? '#' : '.');
        }
        putchar('\n');
    }
    return 0;
}",0
"#include <iostream>
#include <cstdio>
#include <string>
#include <algorithm>
#include <utility>
#include <cmath>
#include <vector>
#include <queue>
#include <set>
#include <map>
#include <numeric>
#include <functional>
using namespace std;
typedef long long ll;
typedef vector<ll> vl;
typedef vector<vector<ll>> vvl;
typedef pair<ll, ll> P;
#define rep(i, n) for(ll i = 0; i < n; i++)
#define exrep(i, a, b) for(ll i = a; i <= b; i++)
#define out(x) cout << x << endl
#define exout(x) printf(""%.10f\n"", x)
#define chmax(x, y) x = max(x, y)
#define chmin(x, y) x = min(x, y)
#define all(a) a.begin(), a.end()
#define rall(a) a.rbegin(), a.rend()
#define pb push_back
#define re0 return 0
const ll mod = 1000000007;
const ll INF = 1e16;
const ll MAX_N = 100010;
 
int main() {
    ll x, y;
    cin >> x >> y;

    if(x%y == 0) {
        out(-1);
    }
    else {
        out(x);
    }
    
    re0;
}","#include <iostream>
#include <string>
#include <vector>
#include <algorithm>
#include <cmath>
#include <queue>
#include<stack>
#include <unordered_map>

int gcd(int a, int b) {
	if (b == 0)return a;
	return gcd(b, a % b);
}

using namespace std;

int main() {
	int X, Y;
	cin >> X >> Y;
	if (X % Y == 0) {
		cout << -1;
		return 0;
	}
	int a = gcd(X, Y);
	Y /= a;
	long long ans = X;
	cout << ans * (Y - 1);

	return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
#define rep(i, n) for (int i = 0; i < n; i++)

bool same(vector<int> &a, vector<int> &b) {
    rep(i, a.size()) {
        if (a[i] != b[i]) return false;
    }
    return true;
}

int main() {
    int n;
    scanf(""%d"", &n);
    vector<int> r(n);
    rep(i, n) {
        r[i] = i + 1;
    }
    vector<int> p(n);
    rep(i, n) {
        scanf(""%d"", &p[i]);
    }
    vector<int> q(n);
    rep(i, n) {
        scanf(""%d"", &q[i]);
    }
    int k = 0;
    int a, b;
    do {
        k++;
        if (same(p, r)) a = k;
        if (same(q, r)) b = k;
    } while (next_permutation(r.begin(), r.end()));
    printf(""%d\n"", abs(a - b));
}","#include <bits/stdc++.h>
using namespace std;

int kj(int m) {
  if(m == 0) return 0;
  else {
    int sum = 1;
    for(int i = 1;i <= m;i++) sum *= i;
    return sum;
  }
}
int nc(int n) {
  int p, s, x = 0;
  vector<int> v(n, 1);
  for(int i = 0;i < n;i++) {
    cin >> p;
    v[p-1] = 0;
    s = 0;
    for(int j = 0;j < p;j++) s += v[j];
    x += s * kj(n - i - 1);
  }
  return x;
}

int main() {
  int n;
  cin >> n;
  int a = nc(n), b = nc(n);
  cout << abs(a - b) << endl;
}",0
"#include<iostream>
#include<vector>
#include<cstdio>
#include<string>
#include<algorithm>
#include<map>
#include<set>
#include<cmath>
#include<deque>
using namespace std;

using ll = long long;
const int INF = 1001001001;
const ll LLINF = 1001001001001001001;

#define rep(i,n) for (int i = 0; i < (n); ++i)

int main()
{
        int n;
        cin >> n;
        vector<ll> wa;
        ll sum = 0;
        for (int i = 1; i <= n; i++) {
                ll now;
                cin >> now;
                if (now != 0) {
                        sum += now;
                } else {
                        wa.push_back(sum);
                        sum = 0;
                }
        }
        if (sum > 0) wa.push_back(sum);

        ll result = 0;
        for (auto x : wa) {
                result += x / 2;
        }
        cout << result << endl;
}","#include<bits/stdc++.h>
using namespace std;
typedef long long ll;

int main(){
    int n;
    cin >> n;

    ll a[n];
    for(int i = 0; i < n; i++){
        cin >> a[i];
    }

    ll ans = 0;
    for(int i = 0; i < n; i++){
        ll t = a[i] / 2;
        ans += t;
        a[i] -= t * 2;
        if(a[i] != 0 && i != n - 1){
            if(a[i + 1] != 0){
                ans++;
                a[i] = 0;
                a[i + 1]--;
            }
        }
    }
    
    cout << ans << endl;
}",0
"#include <iostream>
#include <string>
#include <ios>
#include <algorithm>
using namespace std;

int dp[1001][1001] = {{0}};

int LCS(string X, string Y){
    auto len_x = X.length();
    auto len_y = Y.length();
    for (int i = 0; i != len_x; ++i){
        for (int j = 0; j != len_y; ++j){
            if (X[i] == Y[j]){
                dp[i + 1][j + 1] = dp[i][j] + 1;
            }else{
                dp[i + 1][j + 1] = max(dp[i][j + 1], dp[i + 1][j]);
            }
        }
    }
    return dp[len_x][len_y];
}

int main()
{
    ios::sync_with_stdio(false);
    
    int q = 0;
    cin >> q;
    
    string X;
    string Y;
    while (q--){
        cin >> X;
        cin >> Y;
        cout << LCS(X, Y) << endl;
    }
    return 0;
}","#include <iostream>
#include <cstring>
#include <string>
using namespace std;

int q;
string X, Y;

int dp[1000][1000];

int solve(int idx_x, int idx_y) {
  if (idx_x < 0 || idx_y < 0)
    return 0;

  if (dp[idx_x][idx_y] != -1)
    return dp[idx_x][idx_y];

  int ret;
  
  if (X[idx_x] == Y[idx_y]) {
    ret = solve(idx_x - 1, idx_y - 1) + 1;
  } else {
    ret = solve(idx_x - 1, idx_y);
    ret = max(solve(idx_x, idx_y - 1), ret);
  }
  
  return dp[idx_x][idx_y] = ret;
}

int main(void) {
  cin >> q;
  for (int i = 0; i < q; i++) {
    cin >> X >> Y;
    memset(dp, -1, sizeof(dp));
    cout << solve(X.size()-1, Y.size()-1) << endl;
  }
  return 0;
}",0
"#include<stdio.h>

int main(){
  int i = 0, x;
  int data[100];
  while(scanf(""%d"", &x) != EOF){
    if(x != 0){
      data[i] = x;
      i++;
    }else{
      printf(""%d\n"", data[i-1]);
      i--;
    }
  }
  return 0;
}","#include <stack>
#include <iostream>

using namespace std;

int main(){
    int num;
    stack <int> s;
    while(1){
        cin >> num;
        if(!num){
            if (s.empty()) break;
            cout << s.top() <<endl;
            s.pop();
        }
        else s.push(num);
    }
    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;

int main() {
  string s, t;
  cin >> s >> t;
  vector<char> a(s.size());
  vector<char> b(t.size());
  for (int i = 0; i < s.size(); i++) {
    a.at(i) = s.at(i);
  }
  for (int i = 0; i < t.size(); i++) {
    b.at(i) = t.at(i);
  }
  
  sort(a.begin(), a.end());
  sort(b.begin(), b.end());
  reverse(b.begin(), b.end());
  
  bool x = false;
  if (a.size() < b.size()) {
    bool y = true;
    for (int i = 0; i < a.size(); i++) {
      if (a.at(i) != b.at(i)) y = false;
    }
    x = y;
  }
  for (int i = 0; i < min(a.size(), b.size()); i++) {
    if (a.at(i) != b.at(i)) {
      if (a.at(i) < b.at(i)) x = true;
      break;
    }
  }
  
  if (x) cout << ""Yes"" << endl;
  else cout << ""No"" << endl;
}","#include <iostream> 
#include <stdlib.h> 
#include <string.h> 
#include <string> 
#include <sstream>
#include <cstring> 
#include<cmath>
using namespace std;
int main()
{
    string x,y;
    cin >> x >> y;
	for (int i = 0; i < x.size(); i++) {
		for (int j = i + 1; j <  x.size(); j++) {

			if (x[i] > x[j]) {
				int q = x[i];
				x[i] = x[j];
				x[j] = q;
			}
		}
	}
	for (int i = 0; i < y.size(); i++) {
		for (int j = i + 1; j < y.size(); j++) {

			if (y[i]<y[j]) {
				int q = y[i];
				y[i] = y[j];
				y[j] = q;
			}
		}
	}
	int e = max(x.size(), y.size());
	for (int i = 0; i < e; i++) {
		if (x[i] < y[i]) {
			cout << ""Yes"";
			break;
		}
		else if (x[i] > y[i]) {
			cout << ""No"";
			break;
		}
		else if (x[i] == y[i]&&i==e-1) {
			cout << ""No"";
			break;
		}
		else
			continue;
	}

	

    return 0;
}",0
